id,title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year
768,Look After You,Look After You,The Fray,244.13995,0.859919656969,0.641388657245,2005
769,Look After You,How To Save A Life,The Fray,267.12771,0.859919656969,0.641388657245,2005
770,Look After You,Look After You,The Fray,447.55546,0.852699664161,0.661349364282,2005
771,Look After You,Acoustic In Nashville - Bootleg No. 2,The Fray,294.08608,0.852699664161,0.661349364282,2005
772,Quicksand,Motortown Revue - 40th Anniversary Collection,Martha & The Vandellas,170.05669,0.581008761921,0.0,1963
773,Quicksand,The Complete Motown Singles_ Volume 3: 1963,Martha & The Vandellas,165.82485,0.581008761921,0.0,1963
774,Quicksand,The Complete Motown Singles_ Volume 3: 1963,Martha & The Vandellas,155.48036,0.581008761921,0.0,1963
775,Confundido,Joe Arroyo Live,Fruko Y Sus Tesos,298.50077,0.533724476939,0.370747683691,1995
776,Confundido,Greatest Hits 2,Fruko Y Sus Tesos,309.81179,0.533724476939,0.370747683691,1995
777,Confundido,Discos Fuentes Salsa All Stars- La Biblia De La Salsa Vol. 1 & 2,Fruko Y Sus Tesos,308.24444,0.533724476939,0.370747683691,1995
778,Heaven Is Here,Heaven Is Here,Favretto feat. Naan,373.62893,0.529341469812,0.322811992416,0
779,Heaven Is Here,Heaven EP,Favretto feat. Naan,193.12281,0.529341469812,0.322811992416,0
780,Heaven Is Here,Heaven Is Here,Favretto feat. Naan,198.73914,0.529341469812,0.322811992416,0
781,Mother In-Law,Welcome To New Orleans,Ernie K-Doe,200.12363,0.489592692584,0.369264132346,0
782,Mother-In-Law,Fun Time,Ernie K-Doe,143.17669,0.489592692584,0.369264132346,1961
783,Mother In Law,New Orleans Jukebox Gold Vol. 2 (Digitally Remastered),Ernie K-Doe,145.55383,0.489592692584,0.369264132346,1991
784,Mother-In-Law,Mother In Law,Ernie K-Doe,156.55138,0.489592692584,0.369264132346,1961
785,Mother-In-Law,Original Hits - Rock 'N' Roll,Ernie K-Doe,154.5922,0.489592692584,0.369264132346,1961
786,Oh No Not My Baby,Letter From Vietnam Vol. 5,Maxine Brown,163.97016,0.488119225803,0.32761332469,1964
787,Oh No Not My Baby,Lady Sings the Blues,Maxine Brown,156.78649,0.488119225803,0.32761332469,1964
788,Oh No Not My Baby,Girls of the 60's,Maxine Brown,155.402,0.488119225803,0.32761332469,1964
789,Watching Jupiter and Mars,Watching Jupiter And Mars,Wellenrausch & Velvet Skies feat. Tiff Lacey,459.12771,0.485585929142,0.355748491945,0
790,Watching Jupiter and Mars,Watching Jupiter And Mars,Wellenrausch & Velvet Skies feat. Tiff Lacey,494.54975,0.485585929142,0.355748491945,0
791,Watching Jupiter and Mars,Watching Jupiter And Mars,Wellenrausch & Velvet Skies feat. Tiff Lacey,520.61995,0.485585929142,0.355748491945,0
792,Watching Jupiter and Mars,Watching Jupiter And Mars,Wellenrausch & Velvet Skies feat. Tiff Lacey,497.26649,0.485585929142,0.355748491945,0
793,For Lovers_ Not Fighters,You Can Be Special Too,Evil Nine,320.91383,0.675296861263,0.419466729505,0
794,For Lovers Not Fighters,You Can Be Special Too,Evil Nine,251.89832,0.675296861263,0.419466729505,2004
795,For Lovers_ Not Fighters,For Lovers_ Not Fighters,Evil Nine,485.85098,0.675296861263,0.419466729505,0
796,For Lovers Not Fighters,Bassbin Twins vs Marine Parade,Evil Nine,267.91138,0.675296861263,0.419466729505,2004
797,Don't Fall In Love With A Dreamer,Duets,Kenny Rogers & Kim Carnes,220.31628,0.397196669819,0.448072252962,1990
798,Don't Fall In Love With A Dreamer,Love Songs Volume II,Kenny Rogers & Kim Carnes,220.13342,0.397196669819,0.448072252962,1990
799,Don't Fall In Love With A Dreamer,Gypsy Honeymoon,Kenny Rogers & Kim Carnes,220.05506,0.397196669819,0.448072252962,1990
800,Don't Fall In Love With A Dreamer,A Love Song Collection,Kenny Rogers & Kim Carnes,221.28281,0.397196669819,0.448072252962,1990
801,Don't Fall In Love With A Dreamer,Greatest Hits,Kenny Rogers & Kim Carnes,220.9171,0.397196669819,0.448072252962,1990
802,Don't Fall In Love With A Dreamer,Very Best Of Kenny Rogers,Kenny Rogers & Kim Carnes,219.71546,0.397196669819,0.448072252962,1990
803,Gift,Gift - The Remixes,Elisa,291.44771,0.657495246689,0.437746243268,0
804,Gift,Gift - The Remixes,Elisa,258.69016,0.657495246689,0.437746243268,0
805,Gift,Gift - The Remixes,Elisa,284.99546,0.657495246689,0.437746243268,0
806,Gift,Asile's World,Elisa,259.89179,0.657495246689,0.437746243268,0
807,Gift,Gift - The Remixes,Elisa,491.33669,0.657495246689,0.437746243268,0
808,Gift,Lotus,Elisa,238.44526,0.657495246689,0.437746243268,0
809,Gift,Gift - The Remixes,Elisa,347.76771,0.657495246689,0.437746243268,0
810,Mama Do (uh oh_ uh oh),Pixie Lott,Pixie Lott,173.45261,0.711022340661,0.580340406871,0
811,Mama Do (uh oh_ uh oh),Mama Do (uh oh_ uh oh),Pixie Lott,198.68689,0.711022340661,0.580340406871,0
812,Mama Do (uh oh_ uh oh),Clubland 15,Pixie Lott,215.14404,0.711022340661,0.580340406871,0
813,Mama Do (uh oh_ uh oh),Welcome To The Club,Pixie Lott,186.22649,0.711022340661,0.580340406871,0
814,Mama Do (uh oh_ uh oh),Mama Do (uh oh_ uh oh) - T2 Remix,Pixie Lott,305.21424,0.711022340661,0.580340406871,0
815,Mama Do (uh oh_ uh oh),Mama Do (uh oh_ uh oh) - Donae'o Remix,Pixie Lott,223.00689,0.711022340661,0.580340406871,0
816,Automatic,Automatic (DGMP REMIX),Richard Vission,392.54159,0.428645757759,0.318551469522,0
817,Automatic,Automatic,Richard Vission,382.4322,0.428645757759,0.318551469522,0
818,Automatic,Automatic,Richard Vission,89.3122,0.428645757759,0.318551469522,0
819,Automatic,Automatic,Richard Vission,398.65424,0.620250004099,0.360334849529,0
820,Poison Dart,You Don't Know - Ninja Cuts - DJ Food's 1000 Masks Mix,The Bug,83.25179,0.651952138716,0.449693997768,2008
821,Poison Dart,You Don't Know - Ninja Cuts,The Bug,230.73914,0.651952138716,0.449693997768,2008
822,Poison Dart,London Zoo,The Bug Featuring Warrior Queen,376.39791,0.651952138716,0.449693997768,2008
823,Dreaming 2k9,Dreaming 2k9,Stereo Palma,404.58404,0.538683625615,0.448870386274,0
824,Dreaming 2k9,Dreaming 2k9,Stereo Palma,371.69587,0.652551382663,0.436212798968,0
825,Dreaming 2k9,Dreaming 2k9,Stereo Palma,375.7971,0.538683625615,0.448870386274,0
826,Dreaming 2k9,Dreaming 2k9,Stereo Palma,223.18975,0.538683625615,0.448870386274,0
827,Dreaming 2k9,Dreaming 2k9,Stereo Palma,195.23873,0.538683625615,0.436212798968,0
828,Dreaming 2k9,Dreaming 2k9,Stereo Palma,454.19057,0.538683625615,0.448870386274,0
829,Dreaming 2k9,Dreaming 2k9,Stereo Palma,380.81261,0.538683625615,0.448870386274,0
830,More Gunz,Partyjunkies Ep,Mightyfools,288.39138,0.608138327844,0.406072673292,0
831,More Gunz,Partyjunkies Ep,Mightyfools,302.07955,0.608138327844,0.406072673292,0
832,More Gunz,Partyjunkies Ep,Mightyfools,287.242,0.608138327844,0.406072673292,0
833,Extraball,Extraball,Yuksek / Amanda Blank,229.90322,0.79502097032,0.493899486365,2009
834,Extraball,Extraball,Yuksek / Amanda Blank,252.02893,0.79502097032,0.493899486365,2009
835,Extraball,Extraball,Yuksek / Amanda Blank,206.57587,0.79502097032,0.493899486365,2009
836,Extraball,Extraball,Yuksek / Amanda Blank,298.762,0.79502097032,0.493899486365,2009
837,Extraball,Extraball,Yuksek / Amanda Blank,212.61016,0.79502097032,0.493899486365,2009
838,Extraball,Extraball,Yuksek / Amanda Blank,357.22404,0.79502097032,0.493899486365,2009
839,Poker Face,Poker Face / My Funky Tune,The Real Booty Babes,184.31955,0.609661657456,0.374638014907,2009
840,Poker Face,Poker Face / My Funky Tune,The Real Booty Babes,325.48526,0.609661657456,0.374638014907,2009
841,Poker Face,Poker Face / My Funky Tune,The Real Booty Babes,216.60689,0.609661657456,0.374638014907,2009
842,Poker Face,Poker Face / My Funky Tune,The Real Booty Babes,193.98485,0.609661657456,0.374638014907,2009
843,Poker Face,Poker Face / My Funky Tune,The Real Booty Babes,284.73424,0.609661657456,0.374638014907,2009
844,Poker Face,Poker Face / My Funky Tune,The Real Booty Babes,323.39546,0.609661657456,0.374638014907,2009
845,Fade Together,You Could Have It So Much Better,Franz Ferdinand,185.44281,0.80322000309,0.571376561591,2005
846,Fade Together,Eleanor Put Your Boots On,Franz Ferdinand,230.71302,0.80322000309,0.571376561591,2005
847,Fade Together,You Could Have It So Much Better,Franz Ferdinand,183.35302,0.80322000309,0.543054836558,2005
848,Fade Together,You Could Have It So Much Better,Franz Ferdinand,183.35302,0.80322000309,0.583022291408,2005
849,Fade Together,Eleanor Put Your Boots On,Franz Ferdinand,230.66077,0.80322000309,0.565358412055,2005
850,Caravansary,Live in Asia,Kitaro,277.21098,0.66808729556,0.459387424613,1983
851,Caravansary,Kitaro Osaka-Jo Hall Live in 1983,Kitaro,301.97506,0.66808729556,0.459387424613,1983
852,Caravansary,Silk Road Tenjiku,Kitaro,291.63057,0.66808729556,0.459387424613,1983
853,(Ahora Entiendo A) Gene Clark,Sidonie,Sidonie,287.50322,0.649006557176,0.503309548236,1999
854,(Ahora Entiendo A) Gene Clark,La Estación De La Libélula,Sidonie,288.60036,0.649006557176,0.503309548236,1999
855,(Ahora entiendo a) Gene Clark,Let It Flow,Sidonie,287.63383,0.649006557176,0.503309548236,1999
856,The Key_ The Secret,The Very Best Of Euphoric Dance Breakdown Summer 2008,Urban Cookie Collective,222.58893,0.579049650783,0.351847754656,0
857,The Key_ The Secret,The Key_ The Secret: The Very Best Of,Urban Cookie Collective,475.45424,0.579049650783,0.351847754656,0
858,The Key. The Secret,Workout Essentials - 20 Keep Fit Dance Classics (Includes Continuous Mixes),Urban Cookie Collective,227.68281,0.579049650783,0.351847754656,0
859,The Key_ The Secret,The Key_ The Secret: The Very Best Of,Urban Cookie Collective,318.17098,0.579049650783,0.351847754656,0
860,Big Legged Woman,Texas Cannonball (World),Freddie King,239.67302,0.609636697931,0.382593000876,1974
861,Big Legged Woman,Boogie On Down - The Essential Collection CD1,Freddie King,285.962,0.609636697931,0.382593000876,1974
862,Big Legged Woman,King Of The Blues,Freddie King,237.40036,0.609636697931,0.382593000876,1974
863,Mama,Kate Miller-Heidke: Live At The Playroom,Kate Miller-Heidke,194.82077,0.729380416081,0.446681597334,2007
864,Mama,Mama,Kate Miller-Heidke,188.78649,0.729380416081,0.446681597334,2007
865,Mama,Live at the HI-FI,Kate Miller-Heidke,190.79791,0.729380416081,0.446681597334,2007
866,Mama,Little Eve,Kate Miller-Heidke,184.842,0.729380416081,0.446681597334,2007
867,Love U More,Dave Pearce Best of the Dance Years 1988 - 1992,Sunscreem,253.41342,0.546727553963,0.386180416079,1992
868,Love U More,Looking At You: The Club Anthems,Sunscreem,306.20689,0.546727553963,0.386180416079,1992
869,Love U More,Love U More: The Very Best Of,Sunscreem,241.52771,0.546727553963,0.386180416079,1992
870,Love U More,Love U More: The Very Best Of,Sunscreem,183.35302,0.546727553963,0.386180416079,1992
871,Love U More,Love U More: The Very Best Of,Sunscreem,245.81179,0.546727553963,0.386180416079,1992
872,Connexao,Latin House and Brazilian Beats 2,Sabrina Malheiros,357.32853,0.519968145826,0.373437432322,0
873,Connexao,Connexao,Sabrina Malheiros,343.77098,0.519968145826,0.373437432322,0
874,Connexao,Far Out Remixed Vol. 1,Sabrina Malheiros,401.00526,0.519968145826,0.373437432322,0
875,Connexao,Connexao,Sabrina Malheiros,337.78893,0.519968145826,0.373437432322,0
876,Connexao,Far Out Chill Brazil 3,Sabrina Malheiros,338.62485,0.519968145826,0.373437432322,0
877,Memories Are Made Of This,Teen Dreams 1956,Gale Storm,132.96281,0.403872084476,0.317902128111,1995
878,Memories Are Made Of This ,Spotlight On Gale Storm,Gale Storm,139.36281,0.403872084476,0.317902128111,1995
879,Memories Are Made Of This,Gale's Great Hits,Gale Storm,139.51955,0.403872084476,0.317902128111,1995
880,Genesis,Club Traxx - Uplifting Trance,Crimson,367.75138,0.486181863587,0.286412779786,0
881,Genesis,Genesis,Crimson,336.3522,0.486181863587,0.286412779786,0
882,Genesis,Genesis,Crimson,459.85914,0.486181863587,0.286412779786,0
883,Get Dumb,Ministry of Sound Presents 100,Axwell_ Angello_ Ingrosso & Laidback Luke,164.91057,0.276202321321,0.0,0
884,Get Dumb,Creamfields 10 Years,Axwell_ Angello_ Ingrosso & Laidback Luke,497.13587,0.708666757424,0.0,0
885,Get Dumb, Gatecrasher Summer Sound System,Axwell_ Angello_ Ingrosso & Laidback Luke,395.38893,0.708666757424,0.0,0
886,Miracle,Running Trax,Cascada,367.75138,0.561843110898,0.624347709064,2004
887,Miracle,Everytime We Touch,Cascada,226.19383,0.830874307385,0.624347709064,2004
888,Miracle,Miracle,Cascada,373.41995,0.830874307385,0.624347709064,2004
889,Miracle,Miracle,Cascada,190.04036,0.830874307385,0.624347709064,2004
890,Miracle,Hardcore - The Classics 1994-2009,Cascada,316.62975,0.830874307385,0.624347709064,2004
891,Nailed,Trancemaster 6002,Paul Webster,433.00526,0.444161602935,0.37906101608,0
892,Nailed,Captivating Sounds_ The Best of 2008,Paul Webster,435.51302,0.444161602935,0.37906101608,0
893,Nailed,Armada Trance_ Vol. 4,Paul Webster,435.51302,0.444161602935,0.37906101608,0
894,Nailed,Armada Presents Captivating Sounds Vol. 9,Paul Webster,249.46893,0.444161602935,0.37906101608,0
895,If Ever You're Lonely,If Ever You're Lonely,Joi Cardwell,296.4371,0.503273298059,0.352130822947,0
896,If Ever You're Lonely,If Ever You're Lonely,Joi Cardwell,332.82567,0.503273298059,0.352130822947,0
897,If Ever You're Lonely,If Ever You're Lonely,Joi Cardwell,372.94975,0.503273298059,0.352130822947,0
898,If Ever You're Lonely,More (1992-2003),Joi Cardwell,408.24118,0.503273298059,0.352130822947,0
899,If Ever You're Lonely,Accapellas Compilation_ Vol. 2,Joi Cardwell,271.85587,0.503273298059,0.352130822947,0
900,La Fuente Del Ritmo,The Essential Santana,Santana,271.77751,0.81851267335,0.619988604777,0
901,La Fuente Del Ritmo,Original Album Classics,Santana,273.13587,0.81851267335,0.619988604777,0
902,La Fuente Del Ritmo,Caravanserai,Santana,271.67302,0.81851267335,0.619988604777,0
903,Lollipop,Remember When ... 25 Memorable Hits,The Chordettes,128.9922,0.606341874273,0.414920497672,1958
904,Lollipop,Bobby Sox Rocks - The Groups,Chordettes,118.80444,0.606341874273,0.414920497672,1958
905,Lollipop,UK - 1958 - April,Chordettes,127.99955,0.606341874273,0.440198676277,1958
906,Lollipop,Rock-A-Hits,The Chordettes,145.34485,0.606341874273,0.414920497672,1958
907,Lollipop,Doo Wop,Chordettes,132.80608,0.606341874273,0.414920497672,1958
908,Lollipop,Backline Volume 46,The Chordettes,128.93995,0.606341874273,0.414920497672,1958
909,Lollipop,1958 Radio Hits,The Chordettes,131.02975,0.606341874273,0.414920497672,1958
910,Move Along,The Bite Back EP,The All-American Rejects,239.51628,0.84065157906,0.614973973784,2005
911,Move Along,Move Along,The All-American Rejects,238.86322,0.84065157906,0.582205564163,2005
912,Move Along,Dirty Little Secret,The All-American Rejects,236.69506,0.84065157906,0.614973973784,2005
913,Move Along,Move Along,The All-American Rejects,239.22893,0.84065157906,0.591104318227,2005
914,Voodoo Child (Slight Return),In The Name Of The Father,Jimi Hendrix,309.4722,0.840963900935,0.587869152218,1984
915,Voodoo Child (Slight Return),Live At The Fillmore East,Jimi Hendrix,361.53424,0.840963900935,0.587869152218,1984
916,Voodoo Child (Slight Return),Live at Woodstock,Jimi Hendrix,820.06159,0.840963900935,0.588427319287,1984
917,In The Red Light,In The Red Light,CJ Stone,383.21587,0.5665840195,0.38302440634,0
918,In The Red Light,In The Red Light,CJ Stone,197.38077,0.5665840195,0.38302440634,0
919,In The Red Light,In The Red Light,CJ Stone,429.11302,0.5665840195,0.38302440634,0
920,In The Red Light,In The Red Light,CJ Stone,440.42404,0.5665840195,0.38302440634,0
921,In The Red Light,In The Red Light,CJ Stone,185.46893,0.5665840195,0.38302440634,0
922,In The Red Light,In The Red Light,CJ Stone,559.33342,0.5665840195,0.38302440634,0
923,In The Red Light,In The Red Light,CJ Stone,394.65751,0.5665840195,0.38302440634,0
924,Birds,Birds,Bic Runga,226.32444,0.644171023703,0.395495941152,2005
925,Birds,Birds,Bic Runga,238.28853,0.0460625367062,0.395495941152,2005
926,Birds,Say After Me,Bic Runga,244.24444,0.644171023703,0.395495941152,2005
927,Fashion Flute,Fashion Flute,Venuti_ Goaty,334.00118,0.403742689934,0.0,0
928,Fashion Flute,Fashion Flute,Venuti_ Goaty,369.34485,0.403742689934,0.0,0
929,Fashion Flute,Fashion Flute,Venuti_ Goaty,487.8624,0.403742689934,0.0,0
930,Fashion Flute,Fashion Flute,Venuti_ Goaty,391.6273,0.403742689934,0.0,0
931,This Is The World We Live In,This Is The World We Live In,Alcazar,214.64771,0.627328795205,0.421699823609,2004
932,This Is The World We Live In,This Is The World We Live In,Alcazar,214.83057,0.627328795205,0.421699823609,2004
933,This Is The World We Live In,This Is The World We Live In,Alcazar,547.13424,0.627328795205,0.421699823609,2004
934,This Is The World We Live In,This Is The World We Live In,Alcazar,358.13832,0.627328795205,0.310614133752,0
935,This Is The World We Live In,Dancefloor Deluxe,Alcazar,228.91057,0.627328795205,0.421699823609,2004
936,This Is The World We Live In,This Is The World We Live In,Alcazar,578.16771,0.627328795205,0.421699823609,2004
937,This Is The World We Live in,This Is The World We Live In,Alcazar,466.93832,0.627328795205,0.421699823609,2004
938,This Is The World We Live In,This Is The World We Live In,Alcazar,230.00771,0.627328795205,0.421699823609,2004
939,Love Lies Limp,Love Lies Limp,Alternative TV,218.20036,0.539111560547,0.34913960182,1978
940,Love Lies Limp,Live 1978,Alternative TV,197.38077,0.539111560547,0.34913960182,1978
941,Love Lies Limp,Strange Kicks,Alternative TV,263.99302,0.539111560547,0.34913960182,1978
942,Lush Life,The Impulse! Albums: Volume Two,John Coltrane / Johnny Hartman,329.66485,0.796357078697,0.372088243356,1963
943,Lush Life,The Very Best Of John Coltrane,John Coltrane / Johnny Hartman,330.84036,0.405748162945,0.372088243356,1963
944,Lush Life,More Coltrane For Lovers,John Coltrane / Johnny Hartman,326.81751,0.405748162945,0.372088243356,1963
945,Lush Life,Standards,John Coltrane / Johnny Hartman,330.47465,0.405748162945,0.372088243356,1963
946,Move On,Move On,David Jordan,174.57587,0.564851979536,0.381749640796,0
