new_ID,title,length,artist,album,year,language
6062,Holiday for Strangers,194000,Spike Jones,V-Disc Recordings,1999,English
6063,Chapter 04-16: The Siege of Gondor - The Return of the King,5.983,J.R.R. Tolkien read by Rob Inglis,,'02,English
6064,"Peer Gynt Suite No. 1, Op. 46: II. Death of Åse - Suites and Dances",4.167,Edvard Grieg,,'86,English
6065,"020-Kantate, BWV 212 ""Mer hahn en neue Oberkeet"": XX. Aria (Bass) ""Dein Wachstum sei feste und lache vor Lust""",5m 35sec,Johann Sebastian Bach,"Die Kompletten Werke, Volume 17: Weltliche Kantaten, BWV 208-215 (feat. conductor: Helmuth Rilling) (2004)",,Ger.
6066,003-Mazliet parunat,2m 49sec,Detlef,Tu izliecies par sevi (2004),,unknown
6067,one more night outside the home,,patryk_t,lonesome landscapes,2008,Norwegian
6068,Sonny Osborne - I'm on My Way to the Old Home,164,,Constant Sorrow,10,English
6069,The Psycheedlic Furs - Love My Way,212,,Electric 80's,,English
6070,Just To Love You (Shelter Me),03:57,Richard Page,Shelter Me,,
6071,005-Small Axe,3m 46sec,Bob Marley,The World of Bob Marley (unknown),,Eng.
6072,The Forever People,249000,My-Dying-Bride,The Metal Years: Gothic Doom,2002,English
6073,You 'n' Me,210933,Whitesnake,Lovehunter,1979,English
6074,Choro No.1 (Romantic Guitar),04:53,Heitor Villa-Lobos,Romantic Guitar,1988,
6075,Queen - Action This Day,215,,Hot Space,,English
6076,Enemy,276333,Freak of Nature,Gathering of Freaks,1994,EnglJPish
6077,One Of A Kind,231733,Heaven 'n' Hell,Sleeping With Angels,,English
6078,El Amar y el Querer - Volcán: Tributo a José José,5.867,Azul Violeta,,'98,Spanish
6079,"Dukhi Man Mere (A Tribute to a Legend: Kishoore Kumar, Volume 1)",03:04,Kishore Kumar,"A Tribute to a Legend: Kishore Kumar, Volume 1",,
6080,Beppu - Tape Speeds,246,,Output,09,English
6081,Casablanca - Cylassic Music Guropean B,4.656,maXdion,,,
6082,NOFX - Perfect Government,186,,"2008-06-21: Southside Festival, Neuhausen ob Eck, Germany",,English
6083,012-Live It Up,3m 23sec,Chicago,Chicago XIV (2003),n.a.,Eng.
6084,Brian Booth - Swing Uptown,126,,Comedy Romantic 3,,English
6085,Army of Freshmen - Send for You,202,,The Army of Freshmen,03,English
6086,005-Quer Conhecer Sao Paulo? Vem No Bixiga Pra Ver...,4m 58sec,G.R.C.E.S. Vai-Vai,Carnaval 2004,2004,Por.
6087,In Colour (Found),04:49,StatDic Silence,Found,2008,
6088,010-Dieting,4m 1sec,Gerard Hffnung,Hoffnung - A Last Encore (unknown),,Eng.
6089,Tree - Kathy Ziegler,4.709,Kathy Ziegler,,,English
6090,Mark Dinning - Teen Angel,161,,Baby Love: 100 Classic Love Songs of the 50's and 60's,,English
6091,015-Miami Vice Theme (Edited Version),1m 20sec,Jan Hammer,Themes From Miami Vice (1988),,Eng.
6092,Fortunes Won and Lost,170000,D.V.S*,Coming Up for Air: dawn and DUSK,2011,English
6093,Grand Funk Railroad - Heartbreaker,456,,"""An American Band""",,English
6094,Os Diplomáticos de Monte-Alto - Bestilleiro,,,San Furancho,92,Galician
6095,"The Wasps: Act III. No. 15 ""Great wine they had at that dinner!""",123000,Ralph Vaughan Williams,The Wasps (Hallé Orchestra feat. conductor: Mark Elder),2006,ENGLISH
6096,[untitled] (楽しいね),02:29,神聖かまってちゃん,楽しいね,2012,
6097,Greideroas (It bêste út de Fryske Top 100 fan Omrop Fryslân),05:09,Piter Wilkens,It bêste út de Fryske Top 100 fan Omrop Fryslân,,
6098,Let's Work Together - Future Blues,3.224,Canned Heat,,'00,English
6099,Hang Me Up To Dry,03:40,Cold War Kids,Hang Me Up To Dry,2007,
6100,All the Pretty Little Horses (instrumental) (Rock-A-Bye Veggie),02:29,VeggieTales,Rock-A-Bye Veggie,2007,
6101,Mark and Brian - 33,4,,All Of Me (Version 2),95,English
6102,Voit ipois jo mennä...,130875,Marita Antsola,Lauluja,2013,Finnish
6103,009-Art Mechanique,6m 29sec,SpectralE motions,Kopfgeister 1991-2001,2001,Ger.
6104,"Arbeit, Soziales und Gesundheit - Einleitung - Wahlprogramm zur Landtagswahl in Baden-Württemberg 2011",0.833,Piratenpartei Baden-Württemberg,,,German
6105,Never Ending,3.137,Luce,Never Ending,'05,English
6106,010-Blakulla,unknown,Roger overallt,Skammel (1999),,Swe.
6107,"Сергей Васильевич Рахманинов - Vesper Op. 37: Reading. ""Glory be to the holy...""",29,,"Vesper Op. 37 (MDR Rundfunkchor Leipzig, Howard Arman)",02,English
6108,Bow TO lhe Mastres - Inkblack Versu fondlecorpse,,Inkblack,,'03,English
6109,Thunderbolt - Nimbus/ Thunderbolt,8.633,12 Moons,,'03,English
6110,A Postcard From Lahaina - Long Prairie River,2.8,Kepa Kettunen,,'09,English
6111,"Toquinho, Vinicius de Moraes & Monsueto - A Tonga Da Mironga Do Kabuletê",239,,Trilha Sonora Insensato Coração Nacional,,Portuguese
6112,Ein raffiniertes Versteck,186000,Bibi und Tina,,2006,German
6113,014-Pretty,3m 5sec,Tanya Morgan,Moonlighting (2006),,Eng.
6114,Wee Wee Mademoiselle,191853,Thomas Fehlmann,Good Fridge. Flowing: Ninezeronineight,1998,[Multiple languages]
6115,009-Exalted Above Thrones,6m 16sec,Naglfar,Vittra (1995),,Eng.
6116,"Muckabout (b) - Sonic Logos, Links and Beds 1",0.083,Jonathan Valentine,,,English
6117,"Amazing Grace 5 (Sacred, Choirs, Hymns)",01:24,Elfed Hayes,"Sacred, Choirs, Hymns",,
6118,Don't Rock My Boat (dub) - One Love,4.267,Bob Marley,,'02,English
6119,Salsa Dance Hall - Latino Party,1.9,Eric Caspar,,,English
6120,"Time Difference II (Alone, Not Alone)",02:07,Montag,"Alone, Not Alone",2004,
6121,The Nylons - The Lion Sleeps Tonight,192,,Seamless,86,English
6122,023-Sadie the Seal,1m 18sec,Tiny Tim,God Bless Tiny Tim (2006),,Eng.
6123,Las voces del viento - Fuga,1.938,Peligrosos Gorriones,,'95,Spanishh
6124,Pseudoscope,274760,"Enrico Pieranunzi, Marc Johnson & Joey Baron",Dream Dance,2009,English
6125,Fumilayo (Never Too Far),05:32,Dianne Reeves,Never Too Far,1990,
6126,013,7m 41sec,[unknown],A-Pill-to-Make-You-Dumb-(unknown),,Eng.
6127,Amazing Grace - Christmas Gospel,2.318,Mahalia Jackson,,,Englihs
6128,Michael Jackson (mix Two) (Cheer Mix 9),01:02,Jody den Broeder,Cheer Mix 9,,
6129,Der schwarze Mann (Orkus Compilation 34),03:47,das-kollektiv.net,Orkus Compilation 34,2007,
6130,017-Kapitan Fajur,4m 11sec,Kabanos,Skarpetki musza miec wilgoc (2001),,Pol.
6131,Kill the Pain,136333,Nowhere Blossoms,Charm,,
6132,009-Song for the Front Row,3m 1sec,Ocean Colour Scene,Anthology (2003),,Eng.
6133,Asia - Hard on Me,210,,Gold,05,English
6134,Impromptu - Jazz in Paris: Nuits de Saint-Germain-des-Prés,2.769,Django Reinhardt,,'02,English
6135,Neil Hamburegr - O.J.,22,,America's Funnyman,96,English
6136,Santaa Águeda,165000,The Kagas,Nuevos héroes del rock,2002,Spanish
6137,Nagasai,141000,The Mills Brothers,Goldjen Greats,2002,English
6138,Weak Link (acoustic remix) - Out of the Ocean (acoustic remix),3.683,Bess Rogers,,'11,English
6139,Camarón de la Isla - Bulerías gitanas,166,,"Flamenco: The 150 Original Moments, Volume 1",,Spanish
6140,Κόρε. Ύδρο. - Εκεί που αγαπήθηκαν,256,,Όλη η αλήθεια για τα παιδιά του '78,09,Greek
6141,008-Mosh Pit,5m 2sec,Cookie Monsta,Circus One (2011),,Eng.
6142,L'Arrivée - Le Convoyeur,3.583,Nicolas Baby,,'04,French
6143,"Captain - 2013-06-01: DMB Live Trax, Volume 29: Blossom Music Center, Cuyahoga Falls, Ohio, USA",5.183,Dave Matthews Matthews Band,,'14,English
6144,Gong - New Age Transformation Try: No More Sages,727,,The Best of Gong,,
6145,"Yuki No Sanbai Me (feat. Etsuko Koazkura) - Tenchi Muyo! OVA Best, Volume 1",4.311,横山智佐,,'97,English
6146,The Evil That Men Do,285360,Naglfar,Vittra,2002,English
6147,Cœur de loup,194666,Philippe Lafontaine,"Mega 80, Volume 2",2000,French
6148,009-Dream,unknown,Nino Katamadze & Insight,Green (unknown),,Geo.
6149,Devil's in the Detail (Screams From the Wild),05:08,Tequila Rockin'Bird,Screams From the Wild,2007,
6150,"Cello Concerto No. 1 in A minor, Op. 46: I. Allegro moderato - Cadenza - Allegro",13m 27sec,Henri Vieuxtemps,Cello Concertos Nos. 1 & 2 (2001),,Eng.
6151,006-Butterfly,2m 40sec,Shebeen,Disband the RUC (unknown),,Eng.
6152,Blue Monday (Club 69 mix),08:43,Orgy,Blue Monday,1999,
6153,How Can You Mend a Broken Heart - Greatest Hits,6.414,Al Green,,'75,English
6154,unknown,259146,Charles Walker,Leavin' This Old Town,2000,English
6155,California Dreamin' - New Woman: The New Collection 2004,3.361,Bobby Womack,,'04,English
6156,Country Not for You - V 1.0,2.25,Vate,,'99,[Multiple languages]
6157,Nicolas Baby - L'Arrivée,215,,Le Convoyeur,04,French
6158,Acid Yellow (Sonny),04:24,Clint Mansell,Sonny,2003,
6159,Big Joe Turner - Rock Me Mama,177,,All the Classic Hits 1938-1952,03,English
6160,"Last Prayer, (Pt. 2) (One second before...)",03:28,Anachronia,One second before...,2010,
6161,007-Sofisticated,4m 14sec,Stereo MCs,Deep Down & Dirty (2001),,Eng.
6162,Quiet Room - Dans l'antre du dragon,8.317,Irrgarten,,'95,[Multiple languages]
6163,Secret of the Lost Legend (b) - Comic Strip Adventures,1.683,Dominic Glynn,,,English
6164,"See You Again (doubt,)",05:07,Alfee,"doubt,",10809,
6165,You Make Me Sick - Bringing Down the Giant,3.5,Saving Abel,,'12,English
6166,002-Little Man,2m 52sec,Radkey,Devil Fruit (2013),,Eng.
6167,010-Are You Ready for Me,3m 31sec,Maxi Priest,Man With the Fun (1996),,Eng.
6168,Turn Off he Radio (explicit),,dead prez,Turn Off the Radio / We Need a Revolution,,Elnglish
6169,Jerdacuttup Man (1987-11-23: Hamburg Radio),04:37,Triffids,1987-11-23: Hamburg Radio,1987,
6170,016-No Warrior,3m 38sec,Junior Delgado,King Jammy's Selectors Choice Vol.1 (unknown),,unknown
6171,Debqà Habaya (Chants Hébreux d'Israël et d'Orient),01:45,Ora Sittner & Youval Micenmacher,Chants Hébreux d'Israël et d'Orient,,
6172,001-,unknown,,! (2004),,KJap.
6173,Ayandeh (Police Academy 6),03:40,Police Academy 6 feat. Kodak to Graph,Police Academy 6,2011,
6174,020-[untitled],0m 5sec,The Residents,Kettles of Fish on the Outskirts of Town (unknown),,Eng.
6175,I Just Can't See for Looking (Solar),05:45,Red Garland,Solar,,
6176,Thunder,0m 37sec,[no artist],Sound Ideas: CD 6039 (unknown),,
6177,Boombastic Paradise,290866,DJ Boombastic A,Street Parade 7: The Official Compilation '99,1999,English
6178,Alla Turca,230360,Wolfgang Amadeus Mozart,Lifescapes: Classical Piano,,English
6179,"Barcarolle in F Sharp, Op. 60 (KEF Ultimate Resolution Demonstration Disc, Edition No. 2)",07:31,Fryderyk Chopin,"KEF Ultimate Resolution Demonstration Disc, Edition No. 2",2010,
6180,Southern Nights - Rock On 1977,3.012,Glen Campbell,,'04,English
6181,A Warm Breeze,437000,Sammy Nestico,Big Band Favorites of Sammy Nestico,1998,Ennglish
6182,Misguided Eyes (Gir affe),05:48,Foamy,Giraffe,2002,
6183,"Concerto grosso in F major, op.3/7, RV 567: II. Adagio",104148,Antonio Vivaldi,Karajan Conducts Vivaldi & Bach,2003,English
6184,Walking My Baby Back Home,113000,The Hi-Lites,Doo Wop Underground,2002,English
6185,007-Rennen,2m 26sec,Megaloh,Endlich Unendlich (2013),,Ger.
6186,027-The Sissy,unknown,Head,Heil Head! (2007),,Eng.
6187,"Hooked on You (Technika Europa mix) (Club Cutz, Volume 5)",04:41,Zoran,"Club Cutz, Volume 5",,
6188,Everything Counts (Discazo 2006),03:59,Stevens & CMarcellus,Dicazo 20 06,,
6189,Push Is Hush (Everywhere Is Nowhere),00:00,Len Faki,Everywhere Is Nowhere,,
6190,Peace Love Unity and Having Fun - Tu l’sais pas,2.566,2Legit2Quit feat. J-U-L-E-S,,'11,French
6191,Shootin' Up the Ritz - Runaway,3.446,Jerry Goldsmith,,'06,English
6192,Heart of Glass (Die ultimative Chart Show: Die erfolgreichsten New Wave & Pop Songs aller Zeietn),03:57,Blondie,Die ultimative Chart Show: Die erfolgreichsten New Wave & Pop Songs aller Zeiten,2007,
6193,008-Wat had je dan (feat. Moorder E),unknown,Aiky,El Patron (2009),,Dut.
6194,Checking to Make Sure (Yep),203400,The Gadgets,"Love, Curiosity, Freckles and Doubt",1980,E nglish
6195,007-Accident,3m 43sec,LFATBACKER,Accident (1985),,Fre.
6196,Captain Chaos - Tading in a 1964 1/2 Mustang,124,,"This Is Bloomington, Volume 1",06,English
6197,Secret Destination (The Ultimate Nothing),05:35,Before Silence,The Ultimate Nothing,,
6198,Sleigh Ride (Christmas by Candlelight),02:10,Moonlight Ensemble,Christmas by Candlelight,2001,
6199,Stinky Winkles - Opus,MBox3403282-HH,,Miniatures One + Two,08,English
6200,006-Apologies,2m 32sec,Appease,Appease (unknown),,unknowwn
6201,007-O Christmas Tree,3m 47sec,[unknown],Smooth Jazz Christmas (2004),,Eng.
6202,Assassin,212000,Simon Wilkinson,Royalty Free Music For Film & Documentary Vol. 6: Dark Matter,2011,
6203,2,289426,InnerWish,Silent Faces,,Englsh
6204,I'm Living (Gaudi remix),261000,Sizzla,I’m Living (The Versions & Remixes),2014,English
6205,こころは気紛れ,,オフ・コース,こころは気紛れ,'77,Japanese
6206,So What the Fuss - Number 1's,5.083,Stevie Wonder,,'07,English
6207,Rising Love - Progressive Beats,7.3,Day.Din & DJ Fabio,,'10,English
6208,pista61 - Taxi,1.185,Taxi,,,
6209,Puer natus in Bethlehem - Piae Cantiones: Latin Song In Mediaeval Finland (Retrover Ensemble feat. director: Markus Tapio),4.968,[anonymous],,'98,Latin
6210,A los pies del Gran Poder (La Reina del sacromonte),02:46,Carmen Amaya,La Reina del sacormonte,2000,
6211,Ne te retourne pas - Boris Vian et ses interprètes,3.102,Renée Lebas,,'05,French
6212,016-CChicago Flyer,3m 59sec,Meade Lux Lewis,The Ultimate Jazz Archive (2005),,Eng.
6213,Violence in Our Minds (Death or Glory),00:00,Last Resort,Death or Glory,1996,
6214,Burn,,Steve Wynn & The Miracle 3,“Bürgerhaus” Heilbronn (Germany) 3.4.2003,2003,English
6215,Bewitched (Ultimate TV Themes),00:59,[unknown],Ultimate TV Themes,,
6216,Marvin Stamm - Smilin' Eyes by Stefan Karlsson,419,,Elegance featuring Stefen Karlsson Tom Warrington & Eliot Zigmund,01,English
6217,Halla Morgana (Vor der Flut: Hommage an einen Wasserspeicher),05:32,Trio Basso Köln,Vor der Flut: Hommage an einen Wasserspeicher,1985,
6218,Retki meren rantaan,205253,Edu Kettunen,Grand Prix,2002,Finnish
6219,A Noite Passada,266000,Sérgio Godinho,O melhor de setenta e um - oitenta e seis,,Portuguese
6220,Capital Punishment Lottery (Dave Gorman: Genius 2),05:59,Dave Gorman,Dave Gorman: Genius 2,2008,
6221,Neenah (1950-1958),unk.,Lester Young,1950-1958,,
6222,Hesitation,336146,Dark Muse,Bedside Dilemma,2001,English
6223,La Fille (Mädchen remix by Equatronic) - Fading Pictures,5.2,Nouvelle Culture,,'05,English
6224,Je n’attends plus personne - The Vogue Years,3.117,Françoise Hardy,,'01,French
6225,Sky - Become Yourself,5.733,Power of Dreams,,,English
6226,Sodom - Nuclear Winter,354,,Mortal Way of Live,88,English
6227,Superman: The Movie: Can You Read My Mind (non-vocal version) - Superman: The Music (1978-1988),3.033,John Williams,,'08,English
6228,Just Between You and Me (20 Greatest Hits),02:08,Chordettes,20 Hits Greatest,2000,
6229,"Sail On, Sailor - The Departed",3315,Beach Boys,,'06,English
6230,Public Melody Number One - The Complete Louis Armstrong Decca Sessions (1935–1946),3.167,Louis Armstrong,,'09,English
6231,018-Oopaev,3m 56sec,Urmas Alender,"Kogutud teosed: Esimene osa, 19681980 (2000)",,Est.
6232,Der-Black---Nota-bene,174,,Meschugge,08,German
6233,025-The Dam Busters March,1m 28sec,Eric Coates,25 TV Commerical Classics (1994),,Eng.
6234,James Horner - Piece of the Puzzle / Katrina in Park House,118,,Jade,10,English
6235,The Headless Horseman,354360,The Fright,LBorn to Be Dead,2009,English
6236,Caught in the Middle,192200,Cerys Matthews,Cockhaoop,2004,English
6237,Dion & The Belmonts - A Teenager in Love,158,,"The Encyclopedia of Doo Wop, Volume 6",08,English
6238,The Blues Are Brewin' - Lady Sings the Blues,3.802,Billie Holiday,,,English
6239,The NineY ards - Cherryholmes II: Black and White,2.935,Cherryholmes,,'07,English
6240,Embraceable You,180640,Coleman Hawkins,Just Sax,,English
6241,שרית חדד - תשתוק תשתוק,191,,אשליות מתוקות,01,Hebrew
6242,012-Larry Davis,2m 20sec,Michael Millions,n.a.,,Eng.
6243,Queensrÿche - Electric Requiem,73,,Live Evolution,01,English
6244,Go Ahead (Pop Art Toasters),02:06,Pop Art Toasters,Pop Art Toasters,1094,
6245,Isaiah 57,228000,Zondervan Publishing narrated by Charles Taylor,NIV Audio Bible,2001,English
6246,Janne Da Arc - Lunatic Gate,269,,Lunatic Gate,,
6247,Arecibo (Estamos Haciendo Algo Bien!),03:02,Joe Cuba Sextet,Estamos Haciendo Algo Bien!,1965,
6248,Lemon Parade,3.733,Tonic,Lemon Parade,'96,English
6249,Original Rags (The Art of Scott Joplin),04:35,Scott Joplni,The Art of Scott Joplin,1997,
6250,Time to Turn (Single News),04:33,Eloy,Single News,1982,
6251,Soubrette werd' ich nie,03:41,Rosenstolz,Soubrette werd' icrh nie,,
6252,Return to Dump - A Plea for Tenderness,4.073,Dump,,'98,nEglish
6253,The Loster,288813,Fairport Convention,Fairport Convention,2003,English
6254,Hitsujikai,9.233,Akira Sakata,,'88,Japanese
6255,Byzantine - Oblivion Beckons,234,,Oblivion Beckons,08,English
6256,Deistination's Calling - Sinthetic,249,,Invisible Walls,06,English
6257,Belati Berkarat,268773,Jasad,Witness of Perfect Torture,2003,English
6258,"The Rise and Fall of Tong, Part g2",221000,Auteur Theory,Long Long Night,2008,English
6259,027-Blue Moon,3m 19sec,Anna Karina,Hold-Up / Dernier ete a Tanger (2014),,Fre.
6260,Absolum -G No Rush,464,,Jetlag: Futuristic Sound Engine,3,English
6261,Nelly feat. Kelly Rowland - Dilemma,289,,Simply Deep,,English
6262,007-Sache que je,6m 21sec,Jean-Jacques Goldman,L'integrale 90-2000,2000,Fre.
6263,Subway Station (Surround Sound) (High Fidelity Reference-CD No. 36),01:13,[unknown],High Fidelity Reference-CD No. 36,1998,
6264,Coyotes - We Sing. We Dance. We Steal Things.,3.633,Jason Mraz,,'09,English
6265,All Systems Go (Vs DJ Muh),284280,East Clubbers,E Quality,2004,
6266,Kun sä nukahdat (Tomua tuulessa),04:04,Inka,Tomua tuulessa,1996,
6267,009-Difficult to Cure / Guitar Solo / Keyboard Solo,8m 57sec,Deep Purple,Black Night Over Europe (unknown),,Eng.
6268,Love T.K.O. - The Essential Teddy Pendergrass,4.994,Teddy Pendergrass,,'07,English
6269,Weekend,215746,Scooter,Jumping All Over the World,2008,English
6270,003-Medicine Man,6m 23sec,AgCent Caine,Chillout Fourever (1997),,Eng.
6271,Feeling,4m 39sec,Boston,Hits zum Schmusen (unknown),,Eng.
6272,Swing Uptown - Comedy Romantic 3,2.1,Brian Booth,,,English
6273,涙色,267000,酒井法子,〈COLEZO!〉Noriko Sakai Best Selection,2005,Japanee
6274,"Felona & Serona (Part A, B, C, D)",933746,Le Orme,Progfest '97,1997,[Multiple languages]
6275,004-Kimiwotsureteiku,4m 25sec,,Wishes (2003),,Jap.
6276,Tu as fait de moi un homme meilleur,,Year of No Light,Nord,2008,French
6277,D01.08-25 - Dirk Pitt 7: Deep Six,4.358,Clive Cussler,,'84,English
6278,バジャン“ナーラーヤナ・ハリ” (インド／シャシャーンクのクラル),00:00,[unknown],インド／シャシャーンクのクラル,2008,
6279,Roots 'n' Fruits - The Cat Scratch,3.667,Pnu Riff,,'98,
6280,Fa Cho Ec Le Spot (Music for Machines by Machines),10:55,Muzik 4 Machines,Music for Machines by Machines,2010,
6281,Dos Rosas,264293,Wilfido Vargas,Serie 32 (disc 1: Los Grandes del Merengue),,Spanish
6282,7days - Wisdom Calls,432,,The Weight of the World,06,English
6283,In Her Shoes,219800,Nina,"Donnamour, Volume 3",1996,English
6284,Kevin Montgomery - Fear Nothing,368,,Fear Nothing,93,English
6285,Γιάννης Πάριος - Καλημέρα τι κάνεις,251,,ΠάριοςΈρωτας,00,Greek
6286,018-Purimuy,3m 48sec,Los Chasquis,Musica de los Andes (unknown),,unknown
6287,Pöllöpöö (Viisuja vintiltä),03:53,Sari Kaasinen,Viisuja vintiltä,1998,
6288,"Heavier Than Ether, Lighter Than Air - Scream the Sound",2.635,Emerald Down,,,English
6289,Something (Rock en 2x4),03:27,Tangoloco feat. María Volonté,Rock en 2x4,2006,
6290,Chansun di espouze / Sbrando del Roero / Sbrando di Bra / Monferrina di Bonomino / Il Checco / Monferrina modenese - Retanavota,10.4,La ciapa rusa,,'92,Italian
